stop_name,zone_id,stop_id,stop_lat,stop_lon
Mahalakshmi Layout Entrance,20980,20980,13.00782,77.54867
Mahalakshmi Layout Entrance,24188,24188,13.00779,77.548
Mahanthalingapura,28630,28630,12.76664,77.61854
Mahanthalingapura,33745,33745,12.76681,77.61844
Maharaja Signal,23938,23938,12.93455,77.62968
Maharaja Signal,23943,23943,12.93434,77.62965
Maharani College,20981,20981,12.97703,77.5858
Maharani College,20982,20982,12.97903,77.5849
Maharani College,20983,20983,12.97697,77.58567
Maharani College,20985,20985,12.97907,77.58511
Mahathma Vidhyalaya Muttanalluru,28631,28631,12.83194,77.73502
Mahatma Gandhi Layout,39484,39484,13.10061,77.55388
Mahatma Gandhi Layout,39485,39485,13.10062,77.55391
Mahesh Medicals,28633,28633,12.91403,77.54998
Mahesh Medicals,33746,33746,12.91409,77.55
Mahila Seva Samaja,22239,22239,12.95362,77.57379
Mahila Seva Samaja,22240,22240,12.95334,77.5736
Mahimapura Temple,28635,28635,13.17861,77.29379
Mahimapura Temple,33747,33747,13.17844,77.29368
Majara Hosahalli,33890,33890,13.25444,77.53467
Majara Hosahalli Cross,33891,33891,13.2485,77.54812
Makali,22241,22241,13.0658,77.45363
Makali,33748,33748,13.06564,77.45325
Makali,33750,33750,13.06555,77.45442
Makali Cross,33752,33752,13.06706,77.45182
Makali Cross Madhure Road,28644,28644,13.13412,77.40563
Makali Cross Madhure Road,33753,33753,13.13415,77.40558
Makali Govt High School,28646,28646,13.06889,77.45639
Makali Govt High School,33754,33754,13.06894,77.45638
Makanahalli,28648,28648,13.00967,77.8289
Makanahalli,33755,33755,13.0097,77.82892
Makanahalli 1st stop,28650,28650,13.00999,77.82839
Makanahalli 1st stop,33756,33756,13.00997,77.82842
Makanahalli Cross,28652,28652,13.01888,77.82967
Makanahalli Cross,33757,33757,13.01873,77.82965
Makkala Koota,20986,20986,12.95803,77.57385
Makkala Koota,20987,20987,12.95782,77.57393
Makkala Koota,22242,22242,12.95664,77.57383
Makkala Koota,22243,22243,12.9572,77.57311
Malagala,28656,28656,12.97856,77.51502
Malagala,33758,33758,12.97551,77.51533
Malagala,33759,33759,12.97863,77.51525
Malagala 1,34820,34820,12.9754,77.51528
Malenahalli Bidaraguppe,28658,28658,12.80576,77.7968
Malenahalli Bidaraguppe,33760,33760,12.80585,77.79669
Malenallasandra,28661,28661,12.80688,77.60562
Malenallasandra,33761,33761,12.80662,77.6046
Malenallasandra,33762,33762,12.80661,77.60456
Malenallasandra,35225,35225,12.80691,77.6056
Malenallasandra Junction,23827,23827,12.8354,77.58949
Malenallasandra Junction,24126,24126,12.8354,77.5893
Malgudi Layout,39812,39812,12.79524,77.68082
Malgudi Layout,39813,39813,12.79518,77.6809
Maligenahalli Bidaluru,28663,28663,13.28697,77.69095
Maligenahalli Cross,28664,28664,13.28762,77.70566
Maligondanahalli,28666,28666,12.91588,77.41532
Maligondanahalli,33764,33764,12.91595,77.41528
Mallaiahnapalya,28668,28668,12.98575,77.42728
Mallaiahnapalya,33765,33765,12.98569,77.42725
Mallapura,28671,28671,13.07449,77.39966
Mallapura,33766,33766,13.20406,77.77996
Mallapura,33767,33767,13.20396,77.78
Mallapura 1,31392,31392,13.07451,77.39953
Mallapura Cross,33768,33768,13.07282,77.39373
Mallapura Cross,34821,34821,13.07278,77.3937
Mallarabanavadi Cross,28680,28680,13.0826,77.37155
Mallarabanavadi Cross,33771,33771,13.08246,77.37168
Mallasandra,33772,33772,13.00255,77.3942
Mallasandra,33773,33773,13.00245,77.39422
Mallasandra,33774,33774,13.0082,77.7841
Mallasandra,33775,33775,13.0081,77.78412
Mallasandra,33776,33776,13.00818,77.78415
Mallasandra,33777,33777,13.03522,77.15816
Mallasandra Bagalakunte,33778,33778,13.05716,77.50948
Mallasandra Bus Stand (Charging Point),39168,39168,13.05925,77.50719
Mallasandra Health Center,33779,33779,13.05325,77.51174
Mallasandra Poorvankara Apartment,33780,33780,12.85307,77.54488
Mallathahalli,28697,28697,12.86117,77.36232
Mallathahalli,33781,33781,12.95884,77.50063
Mallathahalli,33782,33782,12.95894,77.50059
Mallathahalli Cross,22244,22244,12.9575,77.50327
Mallathahalli Cross,22245,22245,12.95782,77.50321
Mallathahalli Cross,28700,28700,12.8671,77.36156
Mallathahalli Cross,33784,33784,12.95775,77.50284
Mallathahalli Cross,33785,33785,12.86716,77.36154
Mallayappanahalli,28702,28702,13.14797,77.88356
Mallayappanahalli,33786,33786,13.14781,77.88301
Malleshpalya,22246,22246,12.97477,77.67028
Malleshpalya,23542,23542,12.97481,77.67025
Malleshpalya New Bus Station(Vignananagar),28703,28703,12.97274,77.67796
Malleshpalya New Bus Station(Vignananagar),37193,37193,12.97269,77.67765
Malleshwam 18th Cross,29391,29391,13.009,77.57134
Malleshwara 13th Cross (8th Main Road),22871,22871,13.00333,77.56531
Malleshwara 15th Cross  (8th Main),35424,35424,13.00715,77.56423
Malleshwara 8th Cross,20589,20589,12.99969,77.56933
Malleshwara 8th Cross (8th Main KBS),22939,22939,13.00008,77.56546
Malleshwara 8th Cross (8th Main),22940,22940,13.00011,77.56541
Malleshwara 8th Cross (Sampige Road),20590,20590,13.00009,77.57131
Malleshwara Bus Stand,22787,22787,13.00872,77.56909
Malleshwara Circle,20988,20988,12.99782,77.5714
Malleshwara Circle,20989,20989,12.99727,77.56945
Malleshwara Circle,20990,20990,12.99676,77.56877
Malleshwara Circle,20991,20991,12.9969,77.56866
Malleshwara Circle,28704,28704,12.99713,77.56844
Malleshwara Railway Station,27848,27848,13.00075,77.56321
Malleshwara Railway Station,34326,34326,13.00068,77.56332
Malleshwara18th Cross,35601,35601,13.01,77.56254
Malleshwaram 11th Cross,20562,20562,13.00238,77.5693
Malleshwaram 13th Cross,20564,20564,13.00408,77.56923
Malleshwaram 13th Cross  (8th Mian),22872,22872,13.00323,77.56526
Malleshwaram 15th Cross,20570,20570,13.00541,77.57119
Malleshwaram 15th Cross(8th Main),29383,29383,13.00718,77.56424
Malleshwaram 18th Cross,20573,20573,13.00894,77.56918
Malleshwaram 18th Cross,20574,20574,13.00906,77.57112
Malleshwaram 18th Cross,35602,35602,13.01005,77.56255
Malleshwaram 18th Cross,35603,35603,13.00917,77.57137
Malleshwaram11th Cross,20561,20561,13.00233,77.57133
Mallige Hospital,21564,21564,12.94762,77.59124
Mallige Hospital,21565,21565,12.9478,77.59193
Malligenahalli Cross,30306,30306,13.28758,77.70576
Mallimakanapura,28711,28711,13.12694,77.84731
Mallimakanapura,33788,33788,13.12694,77.84734
Mallipalya,28713,28713,12.79604,77.47432
Mallipalya,33790,33790,12.79601,77.47429
Mallohalli,28715,28715,13.23054,77.45108
Mallohalli,33791,33791,13.23056,77.45111
Mallohalli Cross,28717,28717,13.21876,77.45084
Mallohalli Cross,33792,33792,13.21872,77.45082
Mallohallipalya,28719,28719,13.23028,77.45657
Mallohallipalya,33793,33793,13.2304,77.45642
Malluru,28721,28721,13.01018,77.29271
Malluru,33794,33794,13.01021,77.29272
Malya Adhithi School,33795,33795,13.10166,77.58298
Managal,28725,28725,12.91249,77.20467
Managal,33796,33796,12.91253,77.20473
Managanahalli Kankapura Road,28727,28727,12.72776,77.4684
Managanahalli Kankapura Road,33797,33797,12.7278,77.46839
Manasa Nagara,22248,22248,12.95925,77.51674
Manasa Nagara,22249,22249,12.95881,77.51683
Manchanabele,28729,28729,12.86706,77.33449
Manchanabele,33798,33798,12.86711,77.33455
Manchanabele Colony,38917,38917,12.87024,77.33563
Manchanabele Colony,38918,38918,12.87022,77.33567
Manchanabele Dam Cross,28731,28731,12.87149,77.3397
Manchanabele Dam Cross,33799,33799,12.87151,77.33964
Manchanabele School,28732,28732,12.87008,77.33715
Manchanahalli,28736,28736,12.76671,77.75353
Manchanahalli Cross,33803,33803,12.77514,77.7701
Manchanayakanahalli Gate,20992,20992,12.83494,77.41386
Manchanayakanahalli Gate,21284,21284,12.83476,77.41421
Manchanayakanahalli Gate,21566,21566,12.83455,77.41472
Manchappanahalli Cross,22250,22250,13.13515,77.72619
Manchappanahalli Cross,22251,22251,13.13527,77.72547
Manchappanahalli Gate,28739,28739,13.14363,77.72931
Manchappanahalli Gate,31394,31394,13.14365,77.72936
Manchappanahalli Village,28741,28741,13.14165,77.72624
Manchappanahalli Village,33804,33804,13.14161,77.72624
Manchegowdanapalya,33805,33805,12.72418,77.38075
Manchegowdanapalya,35840,35840,12.72413,77.38072
Manchenahalli,28745,28745,13.03492,77.35782
Manchenahalli,33806,33806,13.03497,77.35779
Mandigere,28750,28750,13.16467,77.36954
Mandur,28752,28752,13.08219,77.73857
Mandur,33809,33809,13.08221,77.73862
Mangammanapalya,28753,28753,12.90725,77.63505
Manganahalli,28755,28755,12.95415,77.46935
Manganahalli,33810,33810,12.95419,77.46934
Manganahalli Cross,20993,20993,12.9527,77.48407
Manganahalli Cross,20994,20994,12.95265,77.48418
Maniksha Parade Ground,22252,22252,12.97746,77.60771
Maniksha Parade Ground,22253,22253,12.97773,77.60747
Manipal Centre,22254,22254,12.97493,77.61436
Manipal Centre,28757,28757,12.97585,77.61452
Manipal Centre MG Road,22255,22255,12.97552,77.61356
Manipal Centre MG Road,22256,22256,12.97571,77.61358
Manjunatha Kalyana Mantapa,28759,28759,12.87459,77.53813
Manjunatha Kalyana Mantapa,33811,33811,12.87474,77.5381
Manjunatha Nagara,20995,20995,12.99593,77.55068
Manjunatha Nagara,22257,22257,12.99548,77.55068
Manjunatha Nagara,28764,28764,12.96433,77.40378
Manjunatha Nagara,33812,33812,12.99145,77.54288
Manjunatha Nagara,33813,33813,12.98205,77.4811
Manjunatha Nagara,33814,33814,12.99156,77.54296
Manjunatha Nagara,33815,33815,12.96436,77.40374
Manjunatha Nagara,35132,35132,12.9821,77.48104
Manjunatha Nagara,35315,35315,12.98212,77.48112
Manjunatha Nagara Layout Cross,38674,38674,13.0186,77.72009
Manjunatha Nagara Layout Cross,38675,38675,13.01858,77.72011
Manjushree Garments PSS,36491,36491,13.01393,77.49938
Manjushree Hospital,28766,28766,13.02136,77.60704
Manjushree Hospital,33816,33816,13.02131,77.60708
Manorayanapalya,23348,23348,13.02889,77.60169
Manorayanapalya,24177,24177,13.02903,77.60169
Manpho Layout,39289,39289,13.12228,77.67576
Mantanakurchi,28768,28768,13.04352,77.38411
Mantanakurchi,33817,33817,13.0443,77.38459
Mantapa Cross,22779,22779,12.80303,77.59615
Mantapa Cross,22780,22780,12.80286,77.5962
Mantri Alpyne Apartment,28771,28771,12.90449,77.5271
Mantri Alpyne Apartment,28772,28772,12.90453,77.52725
Mantri Green Apartment Sampige Talkies,37962,37962,12.99319,77.57045
Mantri Layout (M L A LAYOUT),28775,28775,13.08449,77.44776
Mantri Layout (M L A LAYOUT),33819,33819,13.08448,77.4478
Mantri Mall,39434,39434,12.99153,77.57152
Manuvana,20996,20996,12.97401,77.54656
Manuvana,20997,20997,12.97431,77.54454
Manuvana,39567,39567,12.97448,77.54483
Manyatha Tech Park,20998,20998,13.0412,77.62095
Manyatha Tech Park,20999,20999,13.04106,77.61999
Maragondanahalli,33820,33820,13.0372,77.69297
Maragondanahalli,33821,33821,13.20293,77.5762
Maragondanahalli,33822,33822,13.03735,77.693
Maragondanahalli Cross,33824,33824,12.93485,77.4314
Maragondanahalli Cross,33825,33825,12.93493,77.4314
Maralakunte,22258,22258,13.13225,77.70593
Maralakunte,22259,22259,13.13241,77.70526
Maralakunte Colony,38067,38067,13.12943,77.70565
Maralugondla Cross,28795,28795,12.9474,77.27138
Maralugondla Cross,33828,33828,12.94743,77.27132
Maramma Temple,28797,28797,12.96314,77.55906
Maramma Temple,33829,33829,12.96291,77.55872
Maramma Temple Halage Vaderahalli,28799,28799,12.92279,77.51438
Maramma Temple Halage Vaderahalli,33830,33830,12.92273,77.51429
Maramma Temple Hegganahalli,21000,21000,12.99462,77.5043
Maranagere,23407,23407,12.88233,77.8522
Maranagere,23410,23410,12.88227,77.85212
Maranayakanahalli,28801,28801,13.16804,77.64835
Maranayakanahalli,33831,33831,13.16801,77.64832
Marappa Garden,28802,28802,13.00439,77.59974
Marasandra,28808,28808,13.20021,77.44282
Marasandra,33832,33832,13.09961,77.71519
Marasandra,33833,33833,13.09966,77.71519
Marasandra,33835,33835,12.98074,77.87469
Marasandra,33836,33836,13.20016,77.44278
Marasandra Circle,28810,28810,13.22281,77.54973
Marasandra Circle,33837,33837,13.22269,77.54963
Marasandra Gate,28813,28813,12.98431,77.87375
Marasandra Gate,33838,33838,13.22273,77.54935
Marasandra Gate,33839,33839,12.98446,77.87381
Marasandra Govt School,28815,28815,13.23098,77.55013
Marasandra Govt School,33840,33840,13.23113,77.55027
Marasur Gate,23837,23837,12.76983,77.70145
Marasur Madivala,28818,28818,12.76174,77.72307
Marasur Madivala,33841,33841,12.77344,77.72852
Marasur Madivala,33842,33842,12.76156,77.7231
Marathahalli,22260,22260,12.95626,77.69409
Marathahalli,22261,22261,12.95611,77.69372
Marathahalli Bridge,22662,22662,12.95694,77.70062
Marathahalli Bridge,22668,22668,12.9569,77.70215
Marathahalli Bridge,33843,33843,12.95488,77.70053
Marathahalli Bridge,35409,35409,12.95671,77.70131
Marathahalli Bridge,37596,37596,12.95715,77.70096
Maregowdana Doddy,28824,28824,12.8878,77.28027
Maregowdana Doddy,28825,28825,12.88785,77.28029
Marenahalli,21567,21567,12.97325,77.36164
Marenahalli,21568,21568,12.9733,77.36187
Marenahalli,28827,28827,12.96983,77.53228
Marenahalli,33845,33845,12.96993,77.53215
Marenahalli,35074,35074,12.91552,77.58575
Marenahalli,35080,35080,12.9149,77.58588
Marenahalli,35157,35157,13.1196,77.67869
Marenahalli,35318,35318,13.11958,77.67866
Marenahalli Bande,28828,28828,13.11026,77.68077
Marenahalli Gate,28831,28831,13.13318,77.67031
Marenahalli Gate,33846,33846,13.13322,77.67019
Marenahalli Petrol Bunk(Ragigudda Metro Station),21005,21005,12.91688,77.58858
Marenahalli Petrol Bunk(Ragigudda Metro Station),21006,21006,12.9172,77.58948
Marigowdanapalya,28834,28834,13.04172,77.31507
Marigowdanapalya,33847,33847,13.04168,77.31512
Marikuppe Cross,28838,28838,13.02517,77.29393
Marikuppe Cross,33849,33849,13.02522,77.29389
Marison Factory,22263,22263,13.05049,77.49285
Marison Factory,28839,28839,13.0502,77.49252
Mariyannanapalya,28842,28842,13.04928,77.61186
Mariyannanapalya,33850,33850,13.04932,77.61187
Mariyappanapalya,21007,21007,12.99858,77.55574
Mariyappanapalya,21008,21008,12.99862,77.55652
Mariyappanapalya,22264,22264,12.94522,77.49553
Mariyappanapalya,22265,22265,12.94526,77.49539
Marnami Doddy,28848,28848,12.78711,77.45917
Marnami Doddy,33852,33852,12.78714,77.45908
Marsuru,28850,28850,12.76198,77.71376
Marsuru,33853,33853,12.76198,77.71383
Marsuru Gate,35249,35249,12.7698,77.70142
Marsuru Madivala,28852,28852,12.77345,77.72861
Maruru,33854,33854,13.06699,77.16149
Maruru Handpost,33855,33855,13.05698,77.1595
Maruthi Badavane,35110,35110,12.83994,77.58055
Maruthi Badavane,35229,35229,12.84005,77.58062
Maruthi Badavane Dasarahalli,26605,26605,13.05543,77.60782
Maruthi Badavane Dasarahalli,28857,28857,13.05549,77.60773
Maruthi Badavane Nelamangala,28859,28859,13.1015,77.40109
Maruthi Circle,21009,21009,12.94348,77.55851
Maruthi Farma,39449,39449,13.05254,77.45986
Maruthi Farma,39450,39450,13.05242,77.4598
Maruthi Mandira,21010,21010,12.96784,77.53629
Maruthi Mandira,21011,21011,12.96783,77.53611
Maruthi Markandeyanagara,33857,33857,13.00109,77.50847
Maruthi Nagara,21569,21569,12.96178,77.5217
Maruthi Nagara,22266,22266,13.10445,77.60632
Maruthi Nagara,22267,22267,13.10438,77.60633
Maruthi Nagara,22268,22268,12.96176,77.52189
Maruthi Nagara,33858,33858,12.79194,77.65788
Maruthi Nagara,33859,33859,12.7914,77.65766
Maruthi Nagara,33860,33860,13.05887,77.58107
Maruthi Nagara,33861,33861,13.05875,77.58292
Maruthi Nagara,33862,33862,12.98975,77.49394
Maruthi Nagara,33863,33863,12.98967,77.49398
Maruthi Nagara,33864,33864,12.93983,77.47944
Maruthi Nagara,33865,33865,12.93992,77.47956
Maruthi School,22269,22269,13.0098,77.64406
Maruthi School,22270,22270,13.00955,77.64413
Maruthi School,22271,22271,13.00957,77.64327
Maruthi School,28877,28877,12.88121,77.5758
Maruthi School,33869,33869,13.00948,77.64318
Maruthi School,33870,33870,12.88128,77.57587
Maruthi Sevanagara,22272,22272,13.00266,77.63461
Maruthi Sevanagara,22273,22273,13.00234,77.63427
Maruthi Temple Kamalanagara,28879,28879,12.99497,77.53545
Maruthi Temple Kamalanagara,33871,33871,12.99492,77.53549
Maruthinagara,24380,24380,13.05893,77.58111
Maruthinagara Malleshpalya,28872,28872,12.97332,77.67504
Maruthinagara Malleshpalya,33867,33867,12.97337,77.675
Mary Immaculate School,39134,39134,13.12589,77.66795
Mary Immaculate School,39135,39135,13.12579,77.66782
Masthenahalli,28882,28882,12.78735,77.6662
Masthenahalli,33872,33872,12.78742,77.66634
Mata Mallasandra,22274,22274,12.94782,77.83361
Mata Mallasandra,22275,22275,12.94778,77.83359
Matadahalli,23342,23342,13.01364,77.59362
Matadahalli,23789,23789,13.01366,77.59365
Mathikere,22276,22276,13.03467,77.55748
Mathikere,22277,22277,13.03455,77.55741
Mathikere,28898,28898,13.03466,77.55705
Mathikere,33881,33881,13.03534,77.55758
Mathikere Aralimara,28900,28900,12.89005,77.17781
Mathikere Aralimara,33882,33882,12.89008,77.17784
Mathikere Magadi,28901,28901,12.88307,77.18241
Mathikere Magadi,33880,33880,12.88313,77.18241
Mathikere Post Office,23336,23336,13.02892,77.55903
Mathikere Post Office,24271,24271,13.02893,77.55908
Matta Gate,28886,28886,12.88891,77.29353
Matta Gate,33874,33874,12.8888,77.29369
Matta Village,28888,28888,12.88136,77.29174
Matta Village,33875,33875,12.88111,77.29203
Mattahalli,28892,28892,13.10815,77.45714
Mattahalli,33877,33877,13.10818,77.4571
Mattahalli Cross,28895,28895,13.11037,77.44365
Mattahalli Cross,33879,33879,13.11033,77.44373
Mavallipura,28903,28903,13.12768,77.52896
Mavallipura,33883,33883,13.12759,77.52907
Mavinamara Vanakanahalli,39046,39046,12.67374,77.69487
Mavinamara Vanakanahalli,39047,39047,12.67376,77.6949
Mayaganahalli,28905,28905,12.76852,77.3355
Mayaganahalli,33884,33884,12.76792,77.33553
Mayasandra,28909,28909,12.75043,77.74683
Mayasandra,33885,33885,12.87732,77.37745
Mayasandra,33886,33886,12.87735,77.37747
Mayasandra,33887,33887,12.75048,77.74679
Mayasandra,38724,38724,13.30993,77.65983
Mayasandra,38725,38725,13.30994,77.65983
Mayasandra Gate,28911,28911,12.75043,77.74778
Mayasandra Gate,33888,33888,12.75039,77.74776
Mayasandra Kodi,28913,28913,12.74808,77.74234
Mayasandra Kodi,33889,33889,12.74805,77.74235
Mayohall,22278,22278,12.97336,77.6099
Mayohall,22279,22279,12.97349,77.61051
Mayohall,38574,38574,12.97266,77.61083
Mayohall G-2,37119,37119,12.97389,77.61116
Mazara Hosahalli,28915,28915,13.25441,77.53461
Mazara Hosahalli Cross,28917,28917,13.24847,77.54813
Meda Maranahalli,28926,28926,12.70143,77.45173
Meda Maranahalli,33895,33895,12.70146,77.45186
Medahalli,28932,28932,13.02597,77.72036
Medahalli,33898,33898,12.96824,77.84543
Medahalli,33899,33899,13.02647,77.72054
Medahalli,38017,38017,13.02616,77.72082
Medahalli,38637,38637,13.02646,77.72036
Medahalli Colony,28936,28936,12.96719,77.85235
Medahalli Colony,33901,33901,12.96723,77.85228
Medahalli Cross,28938,28938,12.96541,77.84352
Medahalli Cross,33902,33902,12.96545,77.84349
Medanahalli,28940,28940,12.78912,77.39841
Medanahalli,33903,33903,12.78919,77.39851
Medarahalli Railway Gate,28944,28944,13.06735,77.51589
Medarahalli Railway Gate,33905,33905,13.06727,77.51585
Medi Agrahara,28946,28946,13.0984,77.52523
Medi Agrahara Cross,28948,28948,13.1013,77.53061
Medi Agrahara Cross,33894,33894,13.10144,77.53042
Medi Agrahara Cross,33907,33907,13.10134,77.53063
Medi Mallasandra,22282,22282,12.95289,77.83026
Medi Mallasandra,22283,22283,12.95285,77.83026
Medur Gate,28952,28952,13.19365,77.92302
Medur Gate,33909,33909,13.19371,77.92299
Meenakshi Layout,21014,21014,13.06552,77.49275
Meenakshi Layout,21015,21015,13.06555,77.49276
Meenakshi Temple,23584,23584,12.87467,77.5949
Meenakshi Temple,23867,23867,12.87463,77.59469
Meenakunte,28954,28954,13.18059,77.64208
Meenakunte,33910,33910,13.18063,77.6421
Meenakunte Hosuru,28956,28956,13.18452,77.64142
Meenakunte Hosuru,33911,33911,13.1844,77.64161
Meesagaanahalli,33912,33912,13.1662,77.66889
Meesaganahalli,28958,28958,13.16614,77.66896
Mekhri Circle,21018,21018,13.01759,77.58401
Mekhri Circle,21019,21019,13.0175,77.58385
Mekhri Circle,28975,28975,13.0135,77.58411
Mekhri Circle,33919,33919,13.01451,77.58263
Mekhri Circle,33920,33920,13.01458,77.58502
Mellahalli,28976,28976,12.81822,77.27789
Menashiganahalli,38438,38438,12.66408,77.70187
Mestripalya,28980,28980,13.06056,77.6195
Mestripalya,28981,28981,13.06146,77.62043
Mestripalya,33925,33925,13.06055,77.61948
Metipalya,28983,28983,12.99349,77.40231
Metipalya,33926,33926,12.99359,77.40232
Metro,22284,22284,12.89336,77.56772
Metro,22285,22285,12.89312,77.56718
Metro Tech Aprtment,38816,38816,12.87211,77.52716
